Tipo;Sexo;Opinião;Modelo;Outra;Razão;Renda;Anos;Gasto;Minutos;ID
Pré-pago;Feminino;Excelente;Motorola;Ferrocom;Maior cobertura;1311,0;5;59,2;55;1175
Pós-pago;Feminino;Terrível;Motorola;Nenhuma;Tarifa menor;7887,0;4;47,0;93;1176
Pré-pago;Feminino;Terrível;Samsung;Cumbuca;Maior cobertura;2433,0;6;65,4;65;1177
Pós-pago;Feminino;Sofrível;Samsung;Ferrocom;Qualidade do sinal;2247,0;4;60,4;98;1178
Pré-pago;Masculino;Confiável;Ericsson;Cumbuca;Maior cobertura;1339,0;3;42,4;43;1179
Pós-pago;Feminino;Sofrível;Samsung;Escuridão;Maior cobertura;4248,0;2;33,0;79;1180
Pré-pago;Masculino;Mediana;Samsung;Cumbuca;Maior cobertura;4908,0;5;63,6;83;1181
Pré-pago;Feminino;Mediana;Samsung;Ferrocom;Qualidade do sinal;1245,0;5;63,0;60;1182
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;1768,0;8;88,6;45;1183
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;19560,0;8;90,8;93;1184
Pós-pago;Masculino;Terrível;Motorola;Cumbuca;Qualidade do sinal;2021,9999999999998;5;63,6;90;1185
Pré-pago;Feminino;Sofrível;Siemens;Nenhuma;Qualidade do sinal;4005,0;10;108,4;96;1186
Pós-pago;Masculino;Sofrível;Gradiente;Nenhuma;Qualidade do sinal;15288,0;5;61,2;144;1187
Pré-pago;Masculino;Mediana;Samsung;Ferrocom;Maior cobertura;6327,0;7;78,2;62;1188
Pré-pago;Feminino;Confiável;Motorola;Mortinho;Maior cobertura;3474,0;5;61,4;71;1189
Pós-pago;Masculino;Terrível;Siemens;Ferrocom;Tarifa menor;23451,0;6;70,2;95;1190
Pós-pago;Feminino;Terrível;Gradiente;Ferrocom;Maior cobertura;4167,0;4;53,8;81;1191
Pré-pago;Masculino;Mediana;Ericsson;Escuridão;Maior cobertura;4593,0;3;40,0;64;1192
Pré-pago;Feminino;Sofrível;Motorola;Cumbuca;Maior cobertura;3585,0;1;30,52;81;1193
Pré-pago;Masculino;Excelente;Gradiente;Nenhuma;Maior cobertura;6609,0;2;31,0;74;1194
Pós-pago;Feminino;Sofrível;Samsung;Escuridão;Maior cobertura;5001,0;5;58,4;74;1195
Pré-pago;Feminino;Mediana;Gradiente;Ferrocom;Maior cobertura;4503,0;3;42,6;64;1196
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1156,0;1;30,52;33;1197
Pós-pago;Masculino;Sofrível;Motorola;Cumbuca;Maior cobertura;5586,0;7;81,6;87;1198
Pós-pago;Masculino;Terrível;Gradiente;Mortinho;Tarifa menor;7320,0;7;78,2;97;1199
Pós-pago;Masculino;Sofrível;Samsung;Mortinho;Qualidade do sinal;10071,0;3;36,6;97;1200
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Maior cobertura;5688,0;3;38,0;76;1201
Pré-pago;Feminino;Mediana;Ericsson;Nenhuma;Maior cobertura;7260,0;4;47,0;62;1202
Pós-pago;Masculino;Sofrível;Samsung;Ferrocom;Tarifa menor;11178,0;5;64,2;78;1203
Pré-pago;Feminino;Mediana;Gradiente;Cumbuca;Maior cobertura;3474,0;6;68,0;82;1204
Pré-pago;Masculino;Mediana;Ericsson;Cumbuca;Maior cobertura;1306,0;0;30,52;63;1205
Pós-pago;Feminino;Terrível;Gradiente;Mortinho;Qualidade do sinal;1998,0;4;52,6;83;1206
Pré-pago;Feminino;Mediana;Gradiente;Cumbuca;Maior cobertura;1884,0;4;45,6;65;1207
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;8826,0;8;92,8;88;1208
Pós-pago;Masculino;Mediana;Ericsson;Escuridão;Tarifa menor;7380,0;8;87,4;85;1209
Pós-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;4680,0;3;39,2;80;1210
Pré-pago;Masculino;Mediana;Samsung;Nenhuma;Qualidade do sinal;12105,0;6;69,4;75;1211
Pré-pago;Feminino;Terrível;Motorola;Nenhuma;Qualidade do sinal;8016,0;4;50,2;81;1212
Pós-pago;Masculino;Sofrível;Motorola;Ferrocom;Qualidade do sinal;5436,0;3;38,6;101;1213
Pré-pago;Feminino;Excelente;Motorola;Cumbuca;Maior cobertura;1747,0;4;48,6;71;1214
Pós-pago;Feminino;Sofrível;Motorola;Mortinho;Qualidade do sinal;3927,0;5;55,0;86;1215
Pré-pago;Feminino;Mediana;Samsung;Cumbuca;Maior cobertura;2631,0;6;65,2;74;1216
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Qualidade do sinal;7695,0;4;52,0;87;1217
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;6783,0;6;66,2;66;1218
Pré-pago;Feminino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;9327,0;6;70,0;66;1219
Pós-pago;Masculino;Sofrível;Gradiente;Nenhuma;Qualidade do sinal;7197,0;3;38,4;91;1220
Pré-pago;Feminino;Excelente;Gradiente;Nenhuma;Maior cobertura;2379,0;1;30,52;46;1221
Pré-pago;Masculino;Sofrível;Motorola;Cumbuca;Maior cobertura;2298,0;5;57,8;354;1222
Pré-pago;Masculino;Excelente;Gradiente;Nenhuma;Maior cobertura;2661,0;6;71,6;63;1223
Pré-pago;Masculino;Excelente;Gradiente;Cumbuca;Maior cobertura;3264,0;6;69,4;65;1224
Pós-pago;Masculino;Confiável;Motorola;Nenhuma;Qualidade do sinal;9471,0;7;82,2;77;1225
Pós-pago;Masculino;Mediana;Ericsson;Ferrocom;Maior cobertura;5142,0;2;33,2;79;1226
Pré-pago;Masculino;Mediana;Gradiente;Nenhuma;Maior cobertura;3402,0;4;54,2;66;1227
Pré-pago;Masculino;Sofrível;Motorola;Nenhuma;Maior cobertura;5688,0;2;30,52;80;1228
Pós-pago;Masculino;Confiável;Gradiente;Nenhuma;Tarifa menor;9918,0;11;118,2;74;1229
Pré-pago;Feminino;Terrível;Ericsson;Ferrocom;Maior cobertura;5094,0;1;30,52;80;1230
Pré-pago;Feminino;Terrível;Samsung;Cumbuca;Qualidade do sinal;3696,0;7;80,6;106;1231
Pós-pago;Masculino;Sofrível;Gradiente;Cumbuca;Maior cobertura;5739,0;4;46,6;79;1232
Pré-pago;Feminino;Mediana;Gradiente;Nenhuma;Maior cobertura;5895,0;7;83,8;68;1233
Pós-pago;Masculino;Terrível;Siemens;Ferrocom;Qualidade do sinal;12453,0;4;46,6;91;1234
Pré-pago;Feminino;Confiável;Ericsson;Mortinho;Maior cobertura;5637,0;6;72,2;76;1235
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;16743,0;5;61,6;100;1236
Pós-pago;Masculino;Terrível;Gradiente;Nenhuma;Tarifa menor;20520,0;8;92,2;102;1237
Pré-pago;Feminino;Terrível;Motorola;Cumbuca;Maior cobertura;11097,0;5;59,8;86;1238
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;1447,0;3;37,6;45;1239
Pré-pago;Feminino;Mediana;Ericsson;Cumbuca;Maior cobertura;3300,0;6;66,6;61;1240
Pré-pago;Masculino;Confiável;Motorola;Nenhuma;Qualidade do sinal;4043,9999999999995;8;89,8;53;1241
Pós-pago;Masculino;Mediana;Motorola;Cumbuca;Qualidade do sinal;4332,0;2;30,52;91;1242
Pós-pago;Masculino;Excelente;Ericsson;Escuridão;Maior cobertura;6273,0;4;50,2;85;1243
Pós-pago;Feminino;Excelente;Gradiente;Escuridão;Maior cobertura;1119,0;2;30,52;61;1244
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;23850,0;8;90,2;109;1245
Pós-pago;Masculino;Terrível;Gradiente;Cumbuca;Maior cobertura;6438,0;6;65,4;88;1246
Pré-pago;Masculino;Mediana;Samsung;Escuridão;Maior cobertura;4248,0;4;51,4;74;1247
Pré-pago;Feminino;Mediana;Motorola;Mortinho;Maior cobertura;1362,0;4;51,2;78;1248
Pré-pago;Feminino;Confiável;Siemens;Nenhuma;Maior cobertura;1978,0;2;30,6;56;1249
Pré-pago;Feminino;Mediana;Siemens;Nenhuma;Maior cobertura;2433,0;5;59,6;56;1250
Pós-pago;Feminino;Mediana;Motorola;Nenhuma;Maior cobertura;7695,0;5;60,2;76;1251
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;2601,0;3;38,8;59;1252
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;5001,0;7;78,0;81;1253
Pós-pago;Feminino;Confiável;Samsung;Cumbuca;Maior cobertura;3510,0;6;72,0;67;1254
Pré-pago;Masculino;Excelente;Motorola;Ferrocom;Maior cobertura;5286,0;6;71,6;72;1255
Pré-pago;Masculino;Mediana;Motorola;Mortinho;Maior cobertura;6219,0;6;66,6;69;1256
Pós-pago;Masculino;Terrível;Ericsson;Ferrocom;Maior cobertura;6609,0;1;30,52;84;1257
Pré-pago;Masculino;Mediana;Siemens;Cumbuca;Maior cobertura;2070,0;4;53,2;71;1258
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;9039,0;3;43,6;75;1259
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;9993,0;5;61,6;100;1260
Pós-pago;Masculino;Mediana;Samsung;Nenhuma;Qualidade do sinal;6900,0;7;80,8;73;1261
Pré-pago;Feminino;Confiável;Samsung;Mortinho;Maior cobertura;1411,0;2;31,6;46;1262
Pré-pago;Feminino;Mediana;Ericsson;Cumbuca;Maior cobertura;1587,0;3;39,0;80;1263
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;21138,0;6;70,0;98;1264
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Qualidade do sinal;4815,0;8;92,6;84;1265
Pré-pago;Masculino;Excelente;Siemens;Ferrocom;Maior cobertura;3696,0;5;59,6;54;1266
Pré-pago;Feminino;Confiável;Motorola;Ferrocom;Maior cobertura;1441,0;2;34,4;47;1267
Pré-pago;Masculino;Mediana;Ericsson;Ferrocom;Maior cobertura;1905,0;3;41,6;64;1268
Pré-pago;Feminino;Sofrível;Motorola;Cumbuca;Maior cobertura;3300,0;6;74,8;71;1269
Pré-pago;Masculino;Excelente;Samsung;Cumbuca;Maior cobertura;7320,0;7;77,6;82;1270
Pré-pago;Masculino;Excelente;Gradiente;Ferrocom;Maior cobertura;1815,0;5;64,0;74;1271
Pós-pago;Masculino;Excelente;Siemens;Mortinho;Qualidade do sinal;5790,0;4;48,4;83;1272
Pós-pago;Masculino;Terrível;Samsung;Mortinho;Tarifa menor;11262,0;8;88,6;90;1273
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Qualidade do sinal;4503,0;5;58,0;83;1274
Pré-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;8280,0;6;71,2;89;1275
Pós-pago;Masculino;Mediana;Ericsson;Cumbuca;Maior cobertura;6783,0;4;46,4;80;1276
Pré-pago;Masculino;Sofrível;Siemens;Nenhuma;Qualidade do sinal;4005,0;4;51,6;80;1277
Pré-pago;Feminino;Mediana;Siemens;Cumbuca;Maior cobertura;2967,0;4;53,0;56;1278
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;10071,0;4;49,2;99;1279
Pós-pago;Feminino;Terrível;Motorola;Nenhuma;Tarifa menor;7320,0;8;94,4;105;1280
Pré-pago;Feminino;Mediana;Gradiente;Escuridão;Maior cobertura;3546,0;4;47,6;56;1281
Pré-pago;Feminino;Sofrível;Ericsson;Cumbuca;Maior cobertura;1794,0;3;44,4;64;1282
Pós-pago;Masculino;Sofrível;Samsung;Nenhuma;Tarifa menor;10614,0;7;79,6;90;1283
Pós-pago;Feminino;Sofrível;Samsung;Nenhuma;Qualidade do sinal;6054,0;3;36,4;74;1284
Pós-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;1929,0;9;96,8;74;1285
Pré-pago;Feminino;Confiável;Samsung;Nenhuma;Maior cobertura;2220,0;6;73,6;69;1286
Pré-pago;Feminino;Mediana;Motorola;Cumbuca;Maior cobertura;2718,0;9;98,8;68;1287
Pré-pago;Masculino;Confiável;Ericsson;Cumbuca;Maior cobertura;5049,0;6;71,2;84;1288
Pós-pago;Masculino;Terrível;Motorola;Mortinho;Tarifa menor;2997,0;5;57,0;86;1289
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;9252,0;8;90,2;89;1290
Pré-pago;Masculino;Excelente;Motorola;Cumbuca;Maior cobertura;1587,0;5;62,4;58;1291
Pós-pago;Feminino;Terrível;Motorola;Nenhuma;Qualidade do sinal;4548,0;4;53,2;83;1292
Pré-pago;Masculino;Sofrível;Motorola;Mortinho;Qualidade do sinal;2298,0;3;41,0;81;1293
Pré-pago;Masculino;Mediana;Gradiente;Ferrocom;Qualidade do sinal;6438,0;5;60,4;93;1294
Pré-pago;Masculino;Confiável;Motorola;Cumbuca;Qualidade do sinal;5739,0;5;61,8;70;1295
Pré-pago;Masculino;Confiável;Motorola;Cumbuca;Maior cobertura;1900,0;1;30,52;64;1296
Pós-pago;Masculino;Terrível;Siemens;Mortinho;Qualidade do sinal;5385,0;3;37,0;75;1297
Pós-pago;Masculino;Sofrível;Siemens;Escuridão;Tarifa menor;13173,0;10;105,6;90;1298
Pré-pago;Masculino;Confiável;Gradiente;Cumbuca;Maior cobertura;1016,9999999999999;4;46,0;50;1299
Pré-pago;Feminino;Mediana;Gradiente;Cumbuca;Maior cobertura;1710,0;1;30,52;52;1300
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;1318,0;4;51,0;69;1301
Pós-pago;Masculino;Terrível;Motorola;Ferrocom;Qualidade do sinal;10695,0;2;34,6;69;1302
Pré-pago;Feminino;Mediana;Motorola;Cumbuca;Maior cobertura;1636,0;7;80,8;63;1303
Pré-pago;Masculino;Sofrível;Samsung;Nenhuma;Qualidade do sinal;5385,0;5;55,0;73;1304
Pré-pago;Feminino;Mediana;Gradiente;Escuridão;Maior cobertura;2997,0;6;70,4;66;1305
Pós-pago;Feminino;Confiável;Samsung;Ferrocom;Maior cobertura;2271,0;4;46,6;67;1306
Pré-pago;Feminino;Confiável;Samsung;Escuridão;Maior cobertura;1393,0;8;87,4;48;1307
Pós-pago;Feminino;Terrível;Gradiente;Escuridão;Qualidade do sinal;4680,0;6;65,0;68;1308
Pré-pago;Feminino;Excelente;Motorola;Ferrocom;Maior cobertura;5895,0;6;74,0;61;1309
Pré-pago;Masculino;Excelente;Gradiente;Escuridão;Maior cobertura;3030,0;4;48,8;52;1310
Pré-pago;Feminino;Excelente;Gradiente;Cumbuca;Maior cobertura;2045,9999999999998;4;45,2;60;1311
Pós-pago;Masculino;Terrível;Siemens;Mortinho;Tarifa menor;17835,0;4;46,0;98;1312
Pré-pago;Feminino;Mediana;Ericsson;Ferrocom;Maior cobertura;3162,0;1;30,52;55;1313
Pré-pago;Masculino;Excelente;Motorola;Ferrocom;Maior cobertura;4374,0;3;44,8;86;1314
Pós-pago;Masculino;Mediana;Siemens;Nenhuma;Qualidade do sinal;3696,0;7;82,6;72;1315
Pré-pago;Feminino;Terrível;Gradiente;Nenhuma;Maior cobertura;2871,0;8;87,0;71;1316
Pré-pago;Feminino;Confiável;Gradiente;Nenhuma;Maior cobertura;1084,0;2;30,52;59;1317
Pré-pago;Masculino;Sofrível;Motorola;Cumbuca;Maior cobertura;5436,0;4;49,4;76;1318
Pré-pago;Masculino;Sofrível;Ericsson;Escuridão;Maior cobertura;3732,0;5;56,2;73;1319
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;14592,0;9;95,6;105;1320
Pré-pago;Masculino;Sofrível;Samsung;Ferrocom;Maior cobertura;2544,0;2;30,52;63;1321
Pós-pago;Feminino;Terrível;Motorola;Ferrocom;Maior cobertura;4908,0;6;66,4;80;1322
Pré-pago;Feminino;Mediana;Gradiente;Cumbuca;Maior cobertura;1860,0;3;39,0;77;1323
Pré-pago;Feminino;Mediana;Siemens;Cumbuca;Maior cobertura;1347,0;5;60,6;56;1324
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Qualidade do sinal;5535,0;8;87,8;81;1325
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;17283,0;9;95,8;105;1326
Pós-pago;Masculino;Terrível;Gradiente;Nenhuma;Tarifa menor;13542,0;9;99,0;107;1327
Pré-pago;Masculino;Mediana;Gradiente;Nenhuma;Maior cobertura;3696,0;4;45,4;88;1328
Pós-pago;Feminino;Mediana;Gradiente;Ferrocom;Maior cobertura;1074,0;9;100,8;73;1329
Pré-pago;Masculino;Mediana;Motorola;Ferrocom;Maior cobertura;1618,0;6;73,8;49;1330
Pós-pago;Masculino;Sofrível;Samsung;Ferrocom;Maior cobertura;4419,0;5;55,6;77;1331
Pré-pago;Masculino;Mediana;Gradiente;Ferrocom;Maior cobertura;6609,0;6;67,0;58;1332
Pré-pago;Feminino;Confiável;Gradiente;Cumbuca;Maior cobertura;1351,0;8;86,8;52;1333
Pós-pago;Masculino;Mediana;Samsung;Nenhuma;Tarifa menor;8550,0;4;49,6;178;1334
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;9618,0;5;60,8;70;1335
Pós-pago;Masculino;Mediana;Samsung;Nenhuma;Qualidade do sinal;8757,0;7;78,0;73;1336
Pré-pago;Feminino;Sofrível;Motorola;Cumbuca;Qualidade do sinal;3810,0;10;106,8;438;1337
Pós-pago;Masculino;Terrível;Samsung;Cumbuca;Tarifa menor;11097,0;7;81,0;92;1338
Pré-pago;Masculino;Terrível;Samsung;Nenhuma;Qualidade do sinal;7569,0;4;46,4;93;1339
Pós-pago;Feminino;Sofrível;Siemens;Nenhuma;Tarifa menor;10614,0;7;80,6;87;1340
Pós-pago;Masculino;Sofrível;Samsung;Mortinho;Qualidade do sinal;17394,0;4;47,4;77;1341
Pré-pago;Feminino;Excelente;Samsung;Cumbuca;Maior cobertura;2271,0;6;67,2;74;1342
Pré-pago;Masculino;Excelente;Motorola;Nenhuma;Maior cobertura;2871,0;5;58,4;63;1343
Pós-pago;Masculino;Excelente;Siemens;Cumbuca;Maior cobertura;4419,0;3;43,0;65;1344
Pré-pago;Feminino;Confiável;Samsung;Nenhuma;Maior cobertura;1311,0;9;98,4;72;1345
Pós-pago;Feminino;Mediana;Siemens;Nenhuma;Qualidade do sinal;4043,9999999999995;1;30,52;80;1346
Pré-pago;Feminino;Terrível;Gradiente;Nenhuma;Qualidade do sinal;6840,0;5;63,2;102;1347
Pré-pago;Masculino;Mediana;Samsung;Mortinho;Maior cobertura;5238,0;3;43,2;72;1348
Pré-pago;Masculino;Mediana;Siemens;Nenhuma;Maior cobertura;15186,0;3;43,4;79;1349
Pré-pago;Masculino;Mediana;Gradiente;Mortinho;Tarifa menor;2045,9999999999998;8;93,6;79;1350
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1135,0;3;41,6;43;1351
Pós-pago;Masculino;Mediana;Ericsson;Escuridão;Maior cobertura;4248,0;2;30,52;74;1352
Pré-pago;Feminino;Confiável;Gradiente;Cumbuca;Maior cobertura;1978,0;6;67,4;58;1353
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;1074,0;8;93,8;58;1354
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;8826,0;5;63,8;93;1355
Pré-pago;Feminino;Terrível;Gradiente;Nenhuma;Tarifa menor;8148,0;8;93,6;71;1356
Pós-pago;Masculino;Terrível;Samsung;Ferrocom;Qualidade do sinal;11343,0;5;58,8;86;1357
Pré-pago;Masculino;Mediana;Gradiente;Escuridão;Qualidade do sinal;5286,0;6;66,8;68;1358
Pós-pago;Masculino;Terrível;Samsung;Cumbuca;Tarifa menor;21138,0;3;37,0;112;1359
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1189,0;3;37,6;36;1360
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;9546,0;6;66,4;100;1361
Pré-pago;Feminino;Confiável;Samsung;Ferrocom;Maior cobertura;2045,9999999999998;1;30,52;59;1362
Pré-pago;Masculino;Terrível;Motorola;Ferrocom;Qualidade do sinal;5286,0;8;94,0;82;1363
Pré-pago;Masculino;Mediana;Siemens;Nenhuma;Qualidade do sinal;9180,0;7;81,2;68;1364
Pré-pago;Feminino;Sofrível;Samsung;Ferrocom;Maior cobertura;4374,0;4;53,6;90;1365
Pré-pago;Masculino;Mediana;Gradiente;Mortinho;Maior cobertura;1689,0;4;48,6;64;1366
Pré-pago;Masculino;Terrível;Siemens;Ferrocom;Tarifa menor;6003,0;8;94,8;83;1367
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;11427,0;5;55,4;85;1368
Pré-pago;Masculino;Mediana;Ericsson;Nenhuma;Qualidade do sinal;4419,0;3;42,0;84;1369
Pós-pago;Feminino;Terrível;Motorola;Escuridão;Maior cobertura;3063,0;2;31,6;73;1370
Pré-pago;Masculino;Sofrível;Gradiente;Ferrocom;Maior cobertura;3927,0;5;57,6;71;1371
Pós-pago;Masculino;Sofrível;Motorola;Cumbuca;Maior cobertura;5949,0;4;54,0;92;1372
Pós-pago;Feminino;Terrível;Gradiente;Nenhuma;Maior cobertura;4908,0;5;59,2;88;1373
Pré-pago;Masculino;Confiável;Ericsson;Nenhuma;Maior cobertura;1900,0;4;53,0;48;1374
Pré-pago;Masculino;Sofrível;Samsung;Ferrocom;Qualidade do sinal;4167,0;6;72,2;81;1375
Pós-pago;Masculino;Sofrível;Motorola;Nenhuma;Tarifa menor;13356,0;4;50,0;77;1376
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1498,0;4;47,2;54;1377
Pré-pago;Feminino;Sofrível;Motorola;Cumbuca;Maior cobertura;3300,0;8;85,0;69;1378
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;24939,0;7;79,2;100;1379
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;1752,0;1;30,52;62;1380
Pré-pago;Feminino;Excelente;Ericsson;Cumbuca;Maior cobertura;1837,0;1;30,52;64;1381
Pré-pago;Masculino;Sofrível;Motorola;Ferrocom;Maior cobertura;1591,0;5;55,4;49;1382
Pós-pago;Feminino;Sofrível;Motorola;Mortinho;Qualidade do sinal;2406,0;6;73,2;91;1383
Pré-pago;Masculino;Confiável;Ericsson;Escuridão;Maior cobertura;1089,0;6;70,0;36;1384
Pré-pago;Feminino;Excelente;Gradiente;Escuridão;Maior cobertura;1267,0;3;36,4;51;1385
Pré-pago;Masculino;Excelente;Samsung;Cumbuca;Maior cobertura;3657,0;5;57,8;69;1386
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;2967,0;1;30,52;59;1387
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Tarifa menor;19089,0;8;91,2;95;1388
Pré-pago;Feminino;Excelente;Gradiente;Mortinho;Maior cobertura;1260,0;3;36,0;59;1389
Pós-pago;Masculino;Terrível;Motorola;Ferrocom;Qualidade do sinal;7443,0;9;98,4;72;1390
Pré-pago;Feminino;Terrível;Samsung;Nenhuma;Qualidade do sinal;5739,0;4;46,0;91;1391
Pós-pago;Masculino;Mediana;Samsung;Escuridão;Tarifa menor;4953,0;9;100,4;79;1392
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1426,0;1;30,52;65;1393
Pós-pago;Feminino;Excelente;Samsung;Escuridão;Maior cobertura;1951,0;7;80,6;60;1394
Pré-pago;Feminino;Terrível;Samsung;Escuridão;Maior cobertura;1434,0;2;32,6;66;1395
Pré-pago;Feminino;Sofrível;Gradiente;Nenhuma;Maior cobertura;2406,0;5;56,4;84;1396
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;21513,0;7;83,8;99;1397
Pré-pago;Feminino;Mediana;Motorola;Mortinho;Maior cobertura;2379,0;1;30,52;55;1398
Pré-pago;Feminino;Mediana;Motorola;Cumbuca;Maior cobertura;1668,0;6;68,6;73;1399
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;2841,0;4;48,8;65;1400
Pré-pago;Masculino;Excelente;Ericsson;Ferrocom;Maior cobertura;2997,0;5;56,8;68;1401
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;1153,0;4;50,4;47;1402
Pré-pago;Masculino;Confiável;Gradiente;Cumbuca;Maior cobertura;2247,0;6;71,6;53;1403
Pré-pago;Feminino;Mediana;Ericsson;Nenhuma;Maior cobertura;1197,0;2;34,8;55;1404
Pós-pago;Masculino;Sofrível;Samsung;Nenhuma;Qualidade do sinal;6783,0;5;64,2;101;1405
Pós-pago;Masculino;Sofrível;Motorola;Cumbuca;Qualidade do sinal;5286,0;4;51,4;85;1406
Pré-pago;Feminino;Terrível;Ericsson;Escuridão;Maior cobertura;6108,0;9;100,6;86;1407
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1684,0;6;71,2;74;1408
Pós-pago;Feminino;Confiável;Gradiente;Cumbuca;Maior cobertura;1509,0;3;35,4;66;1409
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Qualidade do sinal;11016,0;3;36,6;83;1410
Pós-pago;Masculino;Sofrível;Siemens;Ferrocom;Qualidade do sinal;6723,0;5;60,4;69;1411
Pré-pago;Feminino;Mediana;Ericsson;Escuridão;Maior cobertura;2601,0;7;78,4;48;1412
Pós-pago;Masculino;Sofrível;Motorola;Mortinho;Tarifa menor;5535,0;5;62,0;96;1413
Pré-pago;Feminino;Sofrível;Gradiente;Nenhuma;Maior cobertura;3696,0;8;86,8;72;1414
Pré-pago;Feminino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;7506,0;7;80,0;80;1415
Pré-pago;Feminino;Excelente;Motorola;Cumbuca;Maior cobertura;5142,0;5;59,0;70;1416
Pré-pago;Feminino;Confiável;Samsung;Ferrocom;Maior cobertura;1477,0;5;58,8;55;1417
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;1249,0;7;75,0;42;1418
Pré-pago;Feminino;Mediana;Samsung;Escuridão;Maior cobertura;3849,0;6;70,2;54;1419
Pós-pago;Masculino;Confiável;Motorola;Nenhuma;Maior cobertura;3510,0;5;56,2;70;1420
Pré-pago;Masculino;Confiável;Samsung;Cumbuca;Maior cobertura;1591,0;0;30,52;54;1421
Pré-pago;Masculino;Mediana;Motorola;Cumbuca;Maior cobertura;4209,0;6;68,8;71;1422
Pré-pago;Masculino;Mediana;Motorola;Cumbuca;Maior cobertura;6666,0;4;50,2;72;1423
Pós-pago;Masculino;Sofrível;Samsung;Nenhuma;Tarifa menor;12279,0;7;81,0;71;1424
Pré-pago;Masculino;Sofrível;Motorola;Cumbuca;Maior cobertura;4209,0;3;43,6;88;1425
Pré-pago;Feminino;Confiável;Gradiente;Ferrocom;Maior cobertura;1636,0;6;68,8;52;1426
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;9111,0;3;36,8;107;1427
Pré-pago;Feminino;Confiável;Samsung;Cumbuca;Maior cobertura;1647,0;5;55,0;75;1428
Pré-pago;Feminino;Mediana;Ericsson;Ferrocom;Maior cobertura;5190,0;5;63,2;80;1429
Pré-pago;Feminino;Sofrível;Samsung;Nenhuma;Maior cobertura;2021,9999999999998;5;64,8;73;1430
Pré-pago;Masculino;Mediana;Samsung;Nenhuma;Qualidade do sinal;14496,0;4;52,8;80;1431
Pré-pago;Masculino;Confiável;Gradiente;Cumbuca;Maior cobertura;1905,0;3;39,4;52;1432
